fSLC001	AG76	(유)경남1호 태양광발전소	10007252	997.92	83959	79918	81.94	2.8	2.67	2023-11-01	2023-11-30	30	319672	261939	0	50	0	159836	159836	159830	15983	175813
fSLC001	AG89	감당1태양광	10014385	931.41	98403	95904	81.94	3.52	3.43	2023-11-01	2023-11-30	30	383616	314334	0	50	0	191808	191808	191800	19180	210980
fSLC001	AH08	감당2호태양광	10014383	995.4	98659	95189	81.94	3.3	3.19	2023-11-01	2023-11-30	30	380756	311991	0	50	0	190378	190378	190370	19037	209407
fSLC001	AH09	감당3호태양광	10014384	995.4	105035	102415	81.94	3.52	3.43	2023-11-01	2023-11-30	30	409660	335675	0	50	0	204830	204830	204830	20483	225313
fSLC001	AN05	삼방이피엠1호	10016698	981.12	65568	62065	81.94	2.23	2.11	2023-11-01	2023-11-30	30	248260	203424	0	50	0	124130	124130	124130	12413	136543
fSLC001	AN06	삼방이피엠3호	10014324	321.3	21719	20484	81.94	2.25	2.13	2023-11-01	2023-11-30	30	81936	67138	0	50	0	40968	40968	40960	4096	45056
fSLC001	AN07	삼방발전소1호	10016695	997.92	56994	52410	81.94	1.9	1.75	2023-11-01	2023-11-30	30	209640	171779	0	50	0	104820	104820	104820	10482	115302
fSLC001	AN08	삼방솔라1호	10016694	914.76	43450	39462	81.94	1.58	1.44	2023-11-01	2023-11-30	30	157848	129340	0	50	0	78924	78924	78920	7892	86812
fSLC001	AN13	삼방에너지1호	10016699	982.8	73845	70250	81.94	2.5	2.38	2023-11-01	2023-11-30	30	281000	230251	0	50	0	140500	140500	140500	14050	154550
fSLC001	AN14	삼방에너지2호	10016700	990.36	61752	57115	81.94	2.08	1.92	2023-11-01	2023-11-30	30	228460	187200	0	50	0	114230	114230	114230	11423	125653
fSLC001	AN15	삼방에너지3호	10016701	278.46	21062	19845	81.94	2.52	2.38	2023-11-01	2023-11-30	30	79380	65043	0	50	0	39690	39690	39690	3969	43659
fSLC001	AN18	솔라에쿼티코리아003 태양광발전소	10002489	992.8	73138	68433	81.94	2.46	2.3	2023-11-01	2023-11-30	30	273732	224296	0	50	0	136866	136866	136860	13686	150546
fSLC001	AN19	솔라에쿼티코리아004 태양광발전소	10002488	993.82	73127	68701	81.94	2.45	2.3	2023-11-01	2023-11-30	30	274804	225174	0	50	0	137402	137402	137400	13740	151140
fSLC001	AR82	주식회사 우정	10007586	999.68	90984	87699	81.94	3.03	2.92	2023-11-01	2023-11-30	30	350796	287442	85	0	244325	0	244326	244320	24432	268752
fSLC003	4233	강산에너지태양광	10015413	748	29035	24365	65.28	1.29	1.09	2023-11-01	2023-11-30	30	97460	63621	80	50	50896	48730	50897	50890	5089	55979
fSLC003	4273	서광동일태양광	10015691	550	44459	42844	65.28	2.69	2.6	2023-11-01	2023-11-30	30	171376	111874	80	50	89499	85688	89499	89490	8949	98439
fSLC003	4274	서광신도태양광	10020689	302	27336	26354	65.28	3.02	2.91	2023-11-01	2023-11-30	30	105416	68815	80	50	55052	52708	55052	55050	5505	60555
fSLC003	4275	서광무릉태양광	10020693	518	44072	42458	65.28	2.84	2.73	2023-11-01	2023-11-30	30	169832	110866	80	50	88692	84916	88693	88690	8869	97559
fSLC003	4276	서광그린태양광	10020690	349	31209	30061	65.28	2.98	2.87	2023-11-01	2023-11-30	30	120244	78495	80	50	62796	60122	62796	62790	6279	69069
fSLC003	4707	태원태양광	10012764	864	60715	57593	65.28	2.34	2.22	2023-11-01	2023-11-30	30	230372	150386	80	50	120308	115186	120309	120300	12030	132330
fSLC003	5628	경수태양광	10000300	99.225	11599	11398	65.28	3.9	3.83	2023-11-01	2023-11-30	30	45592	29762	80	50	23809	22796	23810	23810	2381	26191
fSLC003	6286	해든에너지1	10015402	498.42	39724	37481	65.28	2.66	2.51	2023-11-01	2023-11-30	30	149924	97870	80	50	78296	74962	78296	78290	7829	86119
fSLC003	6307	한남태양광	10012806	299.88	29246	28354	65.28	3.25	3.15	2023-11-01	2023-11-30	30	113416	74037	80	50	59229	56708	59230	59230	5923	65153
fSLC003	6363	지앤비1호태양광발전소	10012961	260.1	16054	14963	65.28	2.06	1.92	2023-11-01	2023-11-30	30	59852	39071	80	50	31256	29926	31257	31250	3125	34375
fSLC003	6578	은성태양광	10012822	492.75	34687	32346	65.28	2.35	2.19	2023-11-01	2023-11-30	30	129384	84461	80	50	67568	64692	67569	67560	6756	74316
fSLC003	6671	해든에너지3	10015403	99.4	8641	8253	65.28	2.9	2.77	2023-11-01	2023-11-30	30	33012	21550	80	50	17240	16506	17240	17240	1724	18964
fSLC003	6673	해든에너지5	10015371	99.4	8692	8283	65.28	2.91	2.78	2023-11-01	2023-11-30	30	33132	21628	80	50	17302	16566	17302	17300	1730	19030
fSLC003	6930	가온태양광발전소	10012844	347.76	27521	26331	65.28	2.64	2.52	2023-11-01	2023-11-30	30	105324	68755	80	50	55004	52662	55004	55000	5500	60500
fSLC003	7725	시영태양광발전소	10003995	198.72	18389	17569	65.28	3.08	2.95	2023-11-01	2023-11-30	30	70276	45876	80	50	36700	35138	36701	36700	3670	40370
fSLC003	7809	은성2호태양광	10012818	295.65	20137	18783	65.28	2.27	2.12	2023-11-01	2023-11-30	30	75132	49046	80	50	39236	37566	39237	39230	3923	43153
fSLC003	A055	주한 태양광	10001194	199.43	19248	18614	65.28	3.22	3.11	2023-11-01	2023-11-30	30	74456	48604	80	50	38883	37228	38883	38880	3888	42768
fSLC003	A091	혁정1호태양광	10012802	498	45846	43975	65.28	3.07	2.94	2023-11-01	2023-11-30	30	175900	114827	80	50	91861	87950	91862	91860	9186	101046
fSLC003	A094	혁정2호태양광	10012803	497	44382	42007	65.28	2.98	2.82	2023-11-01	2023-11-30	30	168028	109688	80	50	87750	84014	87750	87750	8775	96525
fSLC003	A139	행원에너지 태양광발전소	10008778	442	31675	29423	65.28	2.39	2.22	2023-11-01	2023-11-30	30	117692	76829	80	50	61463	58846	61463	61460	6146	67606
fSLC003	A219	우리태양광발전소	10015388	497	35797	33218	65.28	2.4	2.23	2023-11-01	2023-11-30	30	132872	86738	80	50	69390	66436	69390	69390	6939	76329
fSLC003	A276	우림1태양광	10016343	199.92	18926	18239	65.28	3.16	3.04	2023-11-01	2023-11-30	30	72956	47625	80	50	38100	36478	38100	38100	3810	41910
fSLC003	A283	(주)에스엠솔라텍 태양광발전소	10009092	498.56	41206	39263	65.28	2.76	2.63	2023-11-01	2023-11-30	30	157052	102523	80	50	82018	78526	82018	82010	8201	90211
fSLC003	A342	들꽃01	10011969	313.6	25364	24330	65.28	2.7	2.59	2023-11-01	2023-11-30	30	97320	63530	80	50	50824	48660	50824	50820	5082	55902
fSLC003	A512	영락태양광발전	10015389	327.06	27807	26654	65.28	2.83	2.72	2023-11-01	2023-11-30	30	106616	69598	80	50	55678	53308	55678	55670	5567	61237
fSLC003	A555	거북태양광발전소	10013166	499.5	41916	40191	65.28	2.8	2.68	2023-11-01	2023-11-30	30	160764	104946	80	50	83956	80382	83957	83950	8395	92345
fSLC003	A785	뱀부 태양광	10009372	250.38	17610	16358	65.28	2.34	2.18	2023-11-01	2023-11-30	30	65432	42714	80	50	34171	32716	34171	34170	3417	37587
fSLC003	A984	에스엠솔라텍 태양광발전소 1호	10009503	268.96	22530	21470	65.28	2.79	2.66	2023-11-01	2023-11-30	30	85880	56062	80	50	44849	42940	44850	44850	4485	49335
fSLC003	AB56	그린태양광발전기	10014012	297	23447	22423	65.28	2.63	2.52	2023-11-01	2023-11-30	30	89692	58550	80	50	46840	44846	46840	46840	4684	51524
fSLC003	AB57	한빛태양광발전기	10013133	297.84	25514	24437	65.28	2.86	2.73	2023-11-01	2023-11-30	30	97748	63809	80	50	51047	48874	51047	51040	5104	56144
fSLC003	AD74	대명솔라2호	10020968	997.12	82165	78014	65.28	2.75	2.61	2023-11-01	2023-11-30	30	312056	203710	70	45	142597	140425	142597	142590	14259	156849
fSLC003	AD75	대명솔라4호	10020970	997.12	92388	88000	65.28	3.09	2.94	2023-11-01	2023-11-30	30	352000	229785	70	45	160849	158400	160850	160850	16085	176935
fSLC003	AD76	대명솔라6호	10020972	997.12	83037	78784	65.28	2.78	2.63	2023-11-01	2023-11-30	30	315136	205720	70	45	144004	141811	144004	144000	14400	158400
fSLC003	AD77	대명솔라3호	10020969	997.12	81187	76978	65.28	2.71	2.57	2023-11-01	2023-11-30	30	307912	201004	70	45	140702	138560	140703	140700	14070	154770
fSLC003	AD78	대명솔라5호	10020971	997.12	87893	83646	65.28	2.94	2.8	2023-11-01	2023-11-30	30	334584	218416	70	45	152891	150562	152891	152890	15289	168179
fSLC003	AD79	대명솔라7호	10020973	997.12	92472	88011	65.28	3.09	2.94	2023-11-01	2023-11-30	30	352044	229814	70	45	160869	158419	160870	160870	16087	176957
fSLC003	AD80	대명솔라8호	10020974	498.56	44051	41739	65.28	2.95	2.79	2023-11-01	2023-11-30	30	166956	108988	70	45	76291	75130	76292	76290	7629	83919
fSLC003	AE25	제우에너지	10015372	295.875	25918	24659	65.28	2.92	2.78	2023-11-01	2023-11-30	30	98636	64389	80	50	51511	49318	51511	51510	5151	56661
fSLC003	AJ12	세림태양광발전소	10014156	242.77	24427	23675	65.28	3.35	3.25	2023-11-01	2023-11-30	30	94700	61820	80	50	49456	47350	49456	49450	4945	54395
fSLC003	AK94	무릉태양광발전	10014223	491.4	44023	42078	65.28	2.99	2.85	2023-11-01	2023-11-30	30	168312	109874	80	50	87899	84156	87899	87890	8789	96679
fSLC003	AL70	성지태양광	10012801	98.4	9377	9110	65.28	3.18	3.09	2023-11-01	2023-11-30	30	36440	23788	80	50	19030	18220	19030	19030	1903	20933
fSLC003	AN37	혁정3호 태양광	10012800	498.15	50209	48853	65.28	3.36	3.27	2023-11-01	2023-11-30	30	195412	127564	80	50	102051	97706	102051	102050	10205	112255
fSLC003	AQ34	혁정4호 태양광	10012766	498.15	49526	48037	65.28	3.31	3.21	2023-11-01	2023-11-30	30	192148	125434	80	50	100347	96074	100347	100340	10034	110374
fSLC003	AQ40	혁정5호 태양광	10012804	498.15	49500	48188	65.28	3.31	3.22	2023-11-01	2023-11-30	30	192752	125828	80	50	100662	96376	100662	100660	10066	110726
fSLC004	5631	승현태양광b	10015819	99	9673	9311	82.41	3.26	3.14	2023-11-01	2023-11-30	30	37244	30692	70	45	21484	16759	21484	21480	2148	23628
fSLC004	5636	JH에너지태양광	10015990	99	11062	10416	82.41	3.72	3.51	2023-11-01	2023-11-30	30	41664	34335	70	45	24034	18748	24035	24030	2403	26433
fSLC004	5646	JJHAE태양광	10015774	99	10938	10327	82.41	3.68	3.48	2023-11-01	2023-11-30	30	41308	34041	70	45	23828	18588	23829	23820	2382	26202
fSLC004	5657	대양에너지태양광	10014987	99.84	8382	7655	82.41	2.8	2.56	2023-11-01	2023-11-30	30	30620	25233	70	45	17663	13779	17663	17660	1766	19426
fSLC004	5658	MJ태양광	10016224	99.84	9348	8974	82.41	3.12	3	2023-11-01	2023-11-30	30	35896	29581	70	45	20706	16153	20707	20700	2070	22770
fSLC004	5659	정수태양광	10016352	99.2	10348	10005	82.41	3.48	3.36	2023-11-01	2023-11-30	30	40020	32980	70	45	23086	18009	23086	23080	2308	25388
fSLC004	6136	청아태양광	10015861	100.98	7887	6855	82.41	2.6	2.26	2023-11-01	2023-11-30	30	27420	22596	70	45	15817	12339	15817	15810	1581	17391
fSLC004	6455	삼이일태양광발전소	10017017	98.32	8182	7661	82.41	2.77	2.6	2023-11-01	2023-11-30	30	30644	25253	70	45	17677	13789	17677	17670	1767	19437
fSLC004	6654	시온유 태양광발전소	10016048	362.88	32661	31430	82.41	3	2.89	2023-11-01	2023-11-30	30	125720	103605	75	0	77703	0	77704	77700	7770	85470
fSLC004	6670	대치에너지태양광발전소	10016251	98.58	12027	11774	82.41	4.07	3.98	2023-11-01	2023-11-30	30	47096	38811	70	45	27167	21193	27168	27160	2716	29876
fSLC004	9049	경훈영광태양광	10020290	300	21099	20076	82.41	2.34	2.23	2023-11-01	2023-11-30	30	80304	66178	80	50	52942	40152	52942	52940	5294	58234
fSLC004	9063	영광태양광	10020291	299	13898	12336	82.41	1.55	1.38	2023-11-01	2023-11-30	30	49344	40664	80	50	32531	24672	32531	32530	3253	35783
fSLC004	9117	도촌봉화태양광#2	10020292	300	26076	24997	82.41	2.9	2.78	2023-11-01	2023-11-30	30	99988	82400	70	45	57679	44994	57680	57680	5768	63448
fSLC004	9377	대영해남태양광	10024812	1000	56715	52779	82.41	1.89	1.76	2023-11-01	2023-11-30	30	211116	173980	80	50	139184	105558	139184	139180	13918	153098
fSLC004	9413	도촌봉화태양광#1	10020294	700	63193	60596	82.41	3.01	2.89	2023-11-01	2023-11-30	30	242384	199748	100	0	199748	0	199748	199740	19974	219714
fSLC004	9845	재희영암태양광	10020295	998	68512	65813	82.41	2.29	2.2	2023-11-01	2023-11-30	30	263252	216945	80	50	173556	131626	173556	173550	17355	190905
fSLC004	9913	용방해남태양광	10020306	900	73984	71387	82.41	2.74	2.64	2023-11-01	2023-11-30	30	285548	235320	80	50	188256	142774	188256	188250	18825	207075
fSLC004	9917	덕암해남태양광	10020296	990	81419	78568	82.41	2.74	2.65	2023-11-01	2023-11-30	30	314272	258991	80	50	207192	157136	207193	207190	20719	227909
fSLC004	A056	청산햇빛태양광발전소	10020297	982.8	62243	50551	82.41	2.11	1.71	2023-11-01	2023-11-30	30	202204	166636	75	0	124977	0	124977	124970	12497	137467
fSLC004	A150	만월태양광발전소	10020298	996.84	69160	57334	82.41	2.31	1.92	2023-11-01	2023-11-30	30	229336	188995	75	0	141746	0	141746	141740	14174	155914
fSLC004	A203	온누리태양광발전소	10002402	99	8232	7167	82.41	2.77	2.41	2023-11-01	2023-11-30	30	28668	23625	0	50	0	14334	14334	14330	1433	15763
fSLC004	A523	티에스솔루션태양광	10020299	996	66205	55228	82.41	2.22	1.85	2023-11-01	2023-11-30	30	220912	182053	75	0	136539	0	136540	136540	13654	150194
fSLC004	AB94	스카이1000 태양광발전소	10015275	997.92	78541	70085	82.41	2.62	2.34	2023-11-01	2023-11-30	30	280340	231028	75	0	173271	0	173271	173270	17327	190597
fSLC004	AG28	윤영태양광발전소 PV	10018371	98.4	6701	5732	82.41	2.27	1.94	2023-11-01	2023-11-30	30	22928	18894	70	45	13225	10317	13226	13220	1322	14542
fSLC004	AM14	엠에스솔라 태양광발전기	10016001	943.92	66559	60398	82.41	2.35	2.13	2023-11-01	2023-11-30	30	241592	199095	75	0	149321	0	149321	149320	14932	164252
fSLC004	AX81	푸른태양광발전소	10003925	876.8	71560	68527	82.41	2.72	2.61	2023-11-01	2023-11-30	30	274108	225892	0	35	0	95937	95938	95930	9593	105523
fSLC004	AX88	해담은 철원2호	10002299	990	83676	80566	82.41	2.82	2.71	2023-11-01	2023-11-30	30	322264	265577	90	0	239019	0	239019	239010	23901	262911
fSLC004	AX89	해담은안평	10002301	477.42	44602	42369	82.41	3.11	2.96	2023-11-01	2023-11-30	30	169476	139665	90	0	125698	0	125699	125690	12569	138259
fSLC004	AX90	에코에너지태양광발전소	10005620	499.8	40711	39238	82.41	2.72	2.62	2023-11-01	2023-11-30	30	156952	129344	0	35	0	54933	54933	54930	5493	60423
fSLC004	AX91	보은태양광발전소	10003664	997.92	86359	82498	82.41	2.88	2.76	2023-11-01	2023-11-30	30	329992	271946	0	35	0	115497	115497	115490	11549	127039
fSLC004	AX92	영호태양광발전소	10003825	297.85	24893	23703	82.41	2.79	2.65	2023-11-01	2023-11-30	30	94812	78134	0	35	0	33184	33184	33180	3318	36498
fSLC004	AX93	㈜디케이솔라	10020302	494.13	51546	49763	82.41	3.48	3.36	2023-11-01	2023-11-30	30	199052	164038	0	35	0	69668	69668	69660	6966	76626
fSLC004	AX94	샤론2 태양광발전소	10026243	365.04	38764	37532	82.41	3.54	3.43	2023-11-01	2023-11-30	30	150128	123720	0	35	0	52544	52545	52540	5254	57794
