강릉시 왕산면 고단리 935번지,37.516245,128.8054671
강릉시 왕산면 고단리 625-8번지,37.5452171,128.7935116
삼척시 도계읍 황조리 65번지,37.2208653,129.0866679
삼척시 도계읍 상덕리 37-1번지,37.1955731,129.0707008
삼척시 도계읍 점리 232번지,37.2458858,129.0214763
삼척시 도계읍 점리 289번지,37.2506327,129.0147801
삼척시 도계읍 점리 401번지,37.242214,128.9999059
삼척시 신기면 신기리 30-2번지,37.3529676,129.0977224
삼척시 노곡면 여삼리 388번지,37.3750898,129.1249906
삼척시 도계읍 구사리 85번지,37.17739359999999,129.0790291
삼척시 도계읍 상덕리 274-4번지,37.2192564,129.0661805
양구군 양구읍 월명리 516-2번지,38.1223037,127.9100483
양구군 국토정중앙면 청리 575번지,38.082718,128.052171
양구군 양구읍 한전리 383-1번지,38.14256719999999,128.0014701
양구군 방산면 칠전리 137번지,38.2015757,127.9426277
양구군 동면 덕곡리 402번지,38.1984386,128.0191318
양구군 동면 팔랑리 661-1번지,38.21765200000001,128.0686964
영월군 한반도면 광전리 788-1번지,37.2520835,128.3517773
원주시 문막읍 취병리 716-1번지,37.340665,127.7895972
원주시 신림면 송계리 792번지,37.2841713,128.1879018
원주시 귀래면 용암리 958-1번지,37.1599576,127.8327193
인제군 북면 월학리 1742-2번지,38.1681838,128.1786506
인제군 기린면 서리 640-1번지,37.9542616,128.2964811
인제군 기린면 진동리 927번지,37.9942272,128.4482749
정선군 정선읍 회동리 548번지,37.4076063,128.5535677
철원군 김화읍 도창리 50번지,38.271874,127.3750287
춘천시 신동면 혈동리 195번지,37.7755977,127.7016282
태백시 적각동 28번지,37.2327135,129.0007795
평창군 진부면 호명리 428번지,37.633968,128.5979602
평창군 미탄면 회동리 914번지,37.3504282,128.472105
평창군 미탄면 평안리 67-1번지,37.3732516,128.5387618
평창군 방림면 계촌리 48번지,37.44732810000001,128.3523084
평창군 평창읍 약수리 10-10번지,37.3449856,128.3820812
평창군 미탄면 한탄리 423번지,37.3126116,128.5032827
평창군 대관령면 용산리 289-1번지,37.6750166,128.6590536
평창군 평창읍 조동리 산27번지(버섯재배사),37.3862745,128.4470238
평창군 대화면 대화리 607번지,37.4714638,128.4686556
평창군 봉평면 평촌리 807-6번지,37.5887146,128.3622338
평창군 봉평면 평촌리 12번지,37.6238738,128.416258
평창군 방림면 계촌리 43번지,37.4491647,128.3517304
평창군 진부면 상진부리 1022번지,37.665061,128.5435498
평창군 방림면 방림리 219-22번지,37.4434812,128.4403386
평창군 봉평면 면온리 464번지,37.5763529,128.3590012
평창군 봉평면 평촌리 24번지,37.62226950000001,128.4143113
홍천군 남면 유치리 산165-1번지,37.5682637,127.8543139
홍천군 남면 유치리 산165-19번지,37.5647514,127.8553891
홍천군 남면 유치리 산165-16번지,37.5681422,127.8570397
홍천군 남면 유치리 산165번지,37.5675133,127.8571721
홍천군 내면 자운리 산250-3번지,37.7222618,128.3834742
홍천군 영귀미면 개운리 241-1번지(버섯재배사),37.6666064,127.9339189
홍천군 영귀미면 개운리 241-2번지(버섯재배사),37.6663657,127.9347051
홍천군 영귀미면 개운리 241-3번지(버섯재배사),37.6660883,127.9348256
홍천군 영귀미면 개운리 241-4번지(버섯재배사),37.66599009999999,127.9340245
화천군 하남면 위라리 42번지,38.07819569999999,127.7276987
여주시 북내면 지내리 4-1번지,37.3192437,127.7131661
여주시 가남읍 송림리 78번지,37.1826102,127.6429189
여주시 대신면 하림리 산73번지,37.3633462,127.6278779
여주시 대신면 천남리 3번지,37.3464909,127.6500153
여주시 가남읍 신해리 506번지,37.2324276,127.5401571
연천군 미산면 광동리 487-3번지,38.0589939,126.9464323
연천군 중면 합수리 276번지,38.1394779,127.0531369
연천군 신서면 마전리 55번지,38.2224591,127.1093747
연천군 신서면 마전리 8번지,38.2303119,127.1158733
연천군 장남면 판부리 167번지,37.9969378,126.8650297
연천군 신서면 마전리 613번지,38.21491779999999,127.0839009
연천군 군남면 옥계리 195번지,38.1308117,127.0565859
연천군 신서면 마전리 718번지,38.2160869,127.0753531
연천군 왕징면 동중리 201번지,38.0811087,126.9643081
연천군 왕징면 동중리 193번지,38.0807422,126.9627294
연천군 신서면 답곡리 843번지,38.1746899,127.0698545
파주시 적성면 장현리 148-1번지,37.9808513,126.9772954
포천시 신북면 삼정리 24번지,37.963095,127.1524449
포천시 화현면 명덕리 9번지,37.8881874,127.2840294
화성시 우정읍 운평리 798-4번지,37.086648,126.7663062
거창군 신원면 중유리 1725-1번지,35.5299976,127.879586
거창군 북상면 소정리 1701번지,35.826086,127.7980984
거창군 주상면 내오리 353-1번지,35.7818884,127.8925816
거창군 북상면 월성리 1446-2번지,35.7739211,127.7458027
거창군 거창읍 동변리 1011-3번지,35.7318905,127.896002
남해군 이동면 다정리 1437번지,34.8144344,127.9095937
남해군 이동면 다정리 1468번지,34.8143572,127.9104753
의령군 정곡면 가현리 214번지,35.3523469,128.3481674
의령군 정곡면 예둔리 639번지,35.3561498,128.3435309
의령군 화정면 상정리 848-1번지,35.2693366,128.2207279
의령군 지정면 봉곡리 421번지,35.3716608,128.3943486
진주시 수곡면 사곡리 971-1번지,35.2475077,127.9199398
하동군 고전면 고하리 476번지,35.04098889999999,127.8327618
함양군 안의면 귀곡리 889번지,35.6503773,127.8268713
합천군 묘산면 광산리 163번지,35.6376655,128.1207792
경주시 안강읍 노당리 산29-25번지,36.0374884,129.220662
경주시 양남면 효동리 683번지,35.7382975,129.392004
경주시 강동면 단구리 86번지,36.06730659999999,129.2597168
고령군 운수면 운산리 277-2번지,35.7479424,128.2894686
고령군 운수면 운산리 655-1번지,35.7435815,128.2882186
문경시 영순면 왕태리 932-2번지,36.5808264,128.2608294
봉화군 재산면 갈산리 1692-1,36.8456566,129.0243725
봉화군 법전면 소지리 318번지,36.9349724,128.8844424
봉화군 소천면 임기리 1026-1번지,36.9160786,128.9921478
봉화군 명호면 삼동리 183번지,36.8772275,128.9448946
봉화군 상운면 하눌리 1040번지,36.8761228,128.7579003
봉화군 법전면 소지리 588번지,36.9337262,128.8797456
상주시 가막리 632번지,36.3602644,127.9378711
상주시 공검면 예주리 24-1번지,36.5370436,128.1363239
상주시 청리면 학하리 93-1번지,36.3571748,128.1318249
상주시 모서면 화현리 264-2번지,36.35411879999999,127.9225666
안동시 예안면 삼계리 199-4번지,36.7225935,128.9091896
안동시 예안면 태곡리 410-3번지,36.6719937,128.8987979
안동시 임동면 갈전리 160-3번지,36.5871798,128.9748016
안동시 길안면 천지리 173번지,36.4516353,128.9099548
안동시 길안면 구수리 540번지,36.4592669,128.9310319
안동시 녹전면 서삼리 295번지,36.6908071,128.7552464
안동시 예안면 신남리 739번지,36.7430228,128.9283695
안동시 녹전면 신평리 93-1번지,36.7303425,128.7930288
안동시 예안면 삼계리 168-8번지,36.7253334,128.9196556
안동시 임동면 마령리 470번지,36.6040065,128.9707164
영덕군 창수면 갈천리 231번지,36.6037176,129.2730251
영덕군 지품면 기사리 511-2번지,36.4732205,129.1790453
영주시 평은면 천본리 638번지,36.7936234,128.7147405
영주시 평은면 용혈리 194번지,36.748433,128.6597402
영주시 이산면 지동리 22번지,36.8432875,128.7307883
영주시 부석면 보계리 621번지,36.9243303,128.6353012
영주시 부석면 소천리 600-2번지,36.9854494,128.6373388
영주시 평은면 용혈리 150-1번지,36.74783,128.6593379
예천군 풍양면 흥천리 621-3번지,36.5052915,128.3184971
예천시 용문면 두천리 99번지,36.6965201,128.3594147
예천군 지보면 상월리 20번지,36.5761212,128.3837428
예천군 감천면 덕율리 1283번지,36.7088391,128.4826914
예천군 풍양면 풍신리 6-1번지,36.4897028,128.3213815
예천군 유천면 사곡리 407번지,36.67831049999999,128.3329211
예천군 풍양면 우망리 185-1번지,36.5339818,128.3235351
예천군 용문면 사부리 257-1번지,36.7233988,128.3588135
예천군 용문면 사부리 479-1번지,36.7183904,128.3471393
예천군 용문면 사부리 680번지,36.7183796,128.3440186
의성군 다인면 산내리 523번지,36.432038,128.3344008
청송군 진보면 후평리 374-66번지,36.5291917,129.0141317
청송군 청송읍 청운리 2번지,36.4088728,129.0869829
포항시 북구 청하면 고현리 827번지,36.1718804,129.3220504
포항시 북구 청하면 고현리 551번지,36.1742268,129.3245579
광양시 진월면 마룡리 123번지,34.99086460000001,127.7551188
광양시 진월면 신구리 305번지,35.0210986,127.7582743
광주시 북구 용강동 301번지,35.2552284,126.907287
광주광역시 북구 운정동 627번지,35.226482,126.935215
고흥군 영남면 우천리 508-2번지,34.6165978,127.4749368
고흥군 과역면 노일리 25-1번지,34.6841255,127.3402893
나주시 공산면 동촌리 388-1번지,34.9546973,126.5859267
나주시 공산면 상방리 712-9번지,34.9282718,126.6162488
나주시 공산면 복용리 109-6번지,34.9315121,126.637021
나주시 공산면 상방리 778-12번지,34.9326914,126.6210234
나주시 공산면 남창리 246-14번지,34.952489,126.6052216
나주시 다시면 문동리 207번지,34.9960861,126.6272073
나주시 공산면 상방리 219-9번지,34.9484271,126.6184439
나주시 공산면 가송리 173-1번지,34.95919,126.5757785
나주시 왕곡면 행전리 116-8번지,34.9500162,126.6859969
나주시 공산면 동촌리 464-1번지,34.9487828,126.585284
나주시 세지면 송제리 805번지,34.9273762,126.7098082
나주시 노안면 오정리 480번지,35.0828464,126.6860513
나주시 노안면 안산리 1196-2번지,35.0794507,126.6876282
무안군 해제면 만풍리 937-38번지,35.1297928,126.3234974
무안군 해제면 만풍리 1030-178번지,35.1258339,126.3201131
보성군 벌교읍 연산리 17-7번지,34.8637562,127.3578764
순천시 황전면 봉덕리 505-1번지,35.143995,127.4399773
순천시 주암면 복다리 719-1번지,35.043499,127.2770111
신안군 지도읍 탄동리 487-38번지,35.0305358,126.1719638
신안군 안좌면 마진리 256-1번지,34.7678603,126.1219002
신안군 지도읍 읍내리 907번지,35.0539826,126.1975276
신안군 지도읍 탄동리 565번지,35.0246027,126.1951832
신안군 신의면 상태서리 528-21번지,34.6208327,126.0519054
신안군 비금면 가산리 213-38번지,34.7655967,125.9801833
신안군 비금면 가산리 213-35번지,34.7679091,125.9792737
신안군 신의면 하태동리 513번지,34.5586489,126.067873
신안군 신의면 하태동리 121번지,34.56001639999999,126.073962
신안군 비금면 덕산리 20-11,34.75510209999999,125.9300005
신안군 신의면 하태동리 151-1번지,34.5540705,126.081803
신안군 신의면 상태동리 417-11번지,34.5860803,126.084541
신안군 신의면 상태동리 417-2번지,34.5894221,126.0819236
신안군 신의면 하태동리 491-1번지,34.5646111,126.0756335
신안군 비금면 덕산리 1-25번지,34.7578302,125.9347869
신안군 신의면 상태동리 417-9번지,34.5864618,126.0825591
신안군 신의면 상태서리 867번지,34.6144392,126.080323
신안군 신의면 상태서리 848번지,34.6194777,126.0784824
신안군 신의면 상태서리 235번지,34.597661,126.0725097
신안군 신의면 상태서리 953-1번지,34.6021328,126.0695197
영광군 염산면 두우리 1115번지,35.2117885,126.3128948
영광군 염산면 두우리 5-19번지,35.2417113,126.3206563
영광군 염산면 야월리 1008번지,35.2135352,126.3185909
영광군 염산면 두우리 1125번지,35.2175292,126.3148433
영암군 학산면 은곡리 883번지,34.7541763,126.5224034
완도군 약산면 관산리,34.3782085,126.8887776
장성군 진원면 용산리 413-1번지,35.266203,126.8698163
장흥군 장평면 기동리 573번지,34.8196397,126.9564295
장흥군 유치면 봉덕리 544번지,34.8241711,126.8637332
장흥군 유치면 봉덕리 549-1번지,34.8224703,126.8705528
진도군 지산면 심동리 112-2번지,34.4186907,126.1148916
진도군 지산면 심동리 110-1번지,34.418323,126.1154195
진도군 군내면 나리 84-3번지,34.5744095,126.2584684
진도군 군내면 세등리 586번지,34.5231487,126.3254315
진도군 군내면 세등리 571번지,34.5236876,126.3227837
함평군 손불면 죽장리 752번지,35.1374224,126.4613479
해남군 계곡면 법곡리 513-2번지,34.6495175,126.6865203
화순군 춘양면 회송리 452-1번지,34.9429703,126.9421466
화순군 한천면 고시리 119번지,34.9501593,127.0624899
화순군 춘양면 화림리 1037번지,34.9759056,126.9504561
화순군 도암면 원천리 541-2번지,34.9386698,126.9016391
임실군 삼계면 학정리 109번지,35.4948532,127.2305949
임실군 관촌면 신전리 203-2번지,35.7176431,127.2604571
임실군 임실읍 두만리 58번지,35.576994,127.2559254
임실군 삼계면 후천리 190번지,35.4770971,127.2630455
임실군 청웅면 옥전리 155-1번지,35.5805181,127.2310963
임실군 오수면 대정리 105,35.5104289,127.3444347
고창군 고수면 예지리 489-1번지,35.4222141,126.6407643
고창군 무장면 옥산리 1270-1번지,35.397232,126.5986359
고창군 신림면 벽송리 574번지,35.4669639,126.6804712
고창군 신림면 신평리 544-2번지,35.4758156,126.7285138
고창군 대산면 성남리 642-1번지,35.3729524,126.5860854
고창군 공음면 덕암리 1104-2번지,35.3589469,126.5278422
고창군 공음면 칠암리 1051-8번지,35.3818332,126.5042602
고창군 공음면 덕암리 939번지,35.353557,126.5212651
고창군 해리면 왕촌리 1012번지,35.4607246,126.5023008
군산시 옥구읍 수산리 607번지,35.896473,126.6994381
군산시 나포면 나포리 203번지,36.0443042,126.8593439
군산시 옥서면 선연리 2108-119번지,35.8889116,126.6356329
군산시 옥구읍 어은리 512번지,35.9102507,126.6734017
군산시 옥구읍 어은리 1573-153번지,35.8849932,126.6676549
군산시 옥구읍 어은리 1569-5번지,35.88897840000001,126.6722159
김제시 황산면 쌍감리 49-2번지,35.7754673,126.9589269
김제시 금산면 용산리 158-8번지,35.7533416,126.9927757
김제시 금산면 삼봉리 16-1번지,35.7344551,127.0116895
김제시 용지면 신정리 486-1번지,35.83747839999999,126.972526
김제시 금산면 삼봉리 513번지,35.7248625,127.0048048
김제시 오정동 409번지,35.7757163,126.9211303
김제시 백산면 수록리 317번지,35.8579535,126.8701256
김제시 도장동 253-25번지,35.7721196,126.94332
김제시 용지면 용암리 44-9번지,35.8259605,126.9775314
김제시 도장동 248-2번지,35.7725284,126.9421937
남원시 아영면 일대리 31-12번지,35.5269147,127.6073789
남원시 대산면 대곡리 86-1번지,35.398631,127.3138964
남원시 운봉읍 신기리 760번지,35.4508746,127.5346582
남원시 보절면 신파리 819-18번지,35.5188901,127.4019643
남원시 아영면 봉대리 340-1번지,35.4690273,127.5816068
남원시 사매면 서도리 27-1번지,35.4813117,127.3300395
남원시 대강면 평촌리 409-12번지,35.3754388,127.2438921
남원시 보절면 진기리 1145-2번지,35.5032795,127.4102968
남원시 대강면 평촌리 16번지,35.3799691,127.2457692
남원시 보절면 진기리 산162번지,35.4987758,127.4115132
무주군 적상면 삼가리 2252번지,35.91527689999999,127.6297698
